"endTime","artistName","trackName","msPlayed"
"2021-04-30 03:03","Keiichi Okabe","Weight of the World Nouveau - Emi Evans - FR Version",347426
"2021-04-30 03:08","SQUARE ENIX MUSIC","The Ultimate Weapon",294853
"2021-04-30 03:11","SQUARE ENIX MUSIC","Emil / Sacrifice",207213
"2021-04-30 03:12","SQUARE ENIX MUSIC","Dance of the Evanescent",54000
"2021-04-30 03:15","SQUARE ENIX MUSIC","Shadowlord",23527
"2021-04-30 03:15","Keiichi Okabe","Voice of no Return",173480
"2021-04-30 03:21","Keigo Hoashi","The Sound of the End",326373
"2021-04-30 03:28","Keiichi Okabe","Peaceful Sleep",410520
"2021-04-30 03:32","Keigo Hoashi","Copied City",239573
"2021-04-30 03:35","SQUARE ENIX MUSIC","Dispossession - Pluck Ver.",177066
"2021-04-30 03:40","Kuniyuki Takahashi","Memories of Dust",329066
"2021-04-30 03:41","Keigo Hoashi","Rebirth & Hope",37093
"2021-04-30 03:45","Keigo Hoashi","Treasured Times",226506
"2021-04-30 03:47","SQUARE ENIX MUSIC","Yonah - Pluck Ver. 2",117093
"2021-04-30 03:52","Keiichi Okabe","Weight of the World the End of YoRHa",339040
"2021-04-30 03:58","Keiichi Okabe","City Ruins (Shade)",361346
"2021-04-30 04:00","SQUARE ENIX MUSIC","Dispossession - Strings Ver.",133640
"2021-04-30 04:04","SQUARE ENIX MUSIC","Song of the Ancients / Popola",184013
"2021-04-30 04:07","SQUARE ENIX MUSIC","The Lost Forest",178333
"2021-04-30 04:12","Keiichi Okabe","Weight of the World Kowaretasekainouta - Marina Kawano",344133
"2021-04-30 04:16","Keigo Hoashi","Broken Heart",210973
"2021-04-30 04:17","Keiichi Okabe","The Color of Depression",81533
"2021-04-30 04:19","SQUARE ENIX MUSIC","His Dream",117080
"2021-04-30 04:22","SQUARE ENIX MUSIC","Shadowlord's Castle / Memory",170173
"2021-04-30 04:27","Keiichi Okabe","Pascal",287000
"2021-04-30 04:33","Keigo Hoashi","Forest Kingdom",352040
"2021-04-30 04:34","SQUARE ENIX MUSIC","Ashes of Dreams / Nuadhaich - GER Version",42984
"2021-04-30 04:36","SQUARE ENIX MUSIC","Hills of Radiant Winds",173426
"2021-04-30 04:40","Keigo Hoashi","Crumbling Lies (Front)",206333
"2021-04-30 04:42","SQUARE ENIX MUSIC","City of Commerce",137733
"2021-04-30 04:47","Keiichi Okabe","Possessed by Disease",302760
"2021-04-30 04:51","SQUARE ENIX MUSIC","Cold Steel Coffin",206240
"2021-04-30 04:56","Kuniyuki Takahashi","Dependent Weakling",306680
"2021-04-30 05:03","Keiichi Okabe","Wretched Weaponry",424533
"2021-04-30 05:07","Keigo Hoashi","War & War",272533
"2021-04-30 05:13","Keiichi Okabe","Song of the Ancients (Atonement)",309880
"2021-04-30 05:16","SQUARE ENIX MUSIC","Kaine / Escape",186466
"2021-04-30 05:17","SQUARE ENIX MUSIC","Dispossession - Music Box Ver.",93626
"2021-04-30 05:20","SQUARE ENIX MUSIC","Yonah - Pluck Ver. 1",158760
"2021-04-30 05:26","SQUARE ENIX MUSIC","Ashes of Dreams / New - English Version",377506
"2021-04-30 05:28","Keigo Hoashi","Widespread Illness",122181
"2021-04-30 05:33","SQUARE ENIX MUSIC","Shadowlord's Castle / Roar",254133
"2021-04-30 05:36","SQUARE ENIX MUSIC","Song of the Ancients / Devola",184760
"2021-04-30 05:38","SQUARE ENIX MUSIC","This Dream",116213
"2021-04-30 05:44","Keiichi Okabe","City Ruins (Rays of Light)",382800
"2021-04-30 05:45","SQUARE ENIX MUSIC","Song of the Ancients / Hollow Dreams",3771
"2021-04-30 05:45","Keiichi Okabe","Mourning",34282
"2021-04-30 05:49","ONE OK ROCK","Renegades - Japanese Version",244538
"2021-04-30 05:50","ONE OK ROCK","Mighty Long Fall",65826
"2021-04-30 14:53","Linkin Park","Nobody Can Save Me",129320
"2021-04-30 14:54","Linkin Park","Talking to Myself",28650
"2021-04-30 14:59","Kenshi Yonezu","LOSER",211860
"2021-04-30 15:02","SQUARE ENIX MUSIC","Dispossession - Piano Ver.",159680
"2021-04-30 15:04","SQUARE ENIX MUSIC","Shadowlord's Castle / Memory",1300
"2021-04-30 15:04","Keiichi Okabe","The Tower",129620
"2021-04-30 15:06","SQUARE ENIX MUSIC","His Dream",117080
"2021-04-30 15:12","Kuniyuki Takahashi","Memories of Dust",329066
"2021-04-30 15:16","Keiichi Okabe","End of the Unknown",271066
"2021-04-30 15:22","Keiichi Okabe","Weight of the World Kowaretasekainouta - Marina Kawano",344133
"2021-04-30 15:27","Keigo Hoashi","War & War",272533
"2021-04-30 15:44","Kuniyuki Takahashi","Grandma (Destruction)",82300
"2021-04-30 15:51","Keiichi Okabe","Voice of no Return",173480
"2021-04-30 15:54","SQUARE ENIX MUSIC","Repose",159546
"2021-04-30 15:59","Keigo Hoashi","Bipolar Nightmare",300093
"2021-04-30 16:04","SQUARE ENIX MUSIC","The Wretched Automatons",288040
"2021-04-30 16:07","SQUARE ENIX MUSIC","Kaine / Salvation",183026
"2021-04-30 16:12","Keiichi Okabe","Possessed by Disease",302760
"2021-04-30 16:15","Keigo Hoashi","Crumbling Lies (Front)",206333
"2021-04-30 16:20","Keiichi Okabe","Birth of a Wish",280133
"2021-04-30 16:22","SQUARE ENIX MUSIC","Dispossession - Strings Ver.",133640
"2021-05-01 17:17","SQUARE ENIX MUSIC","The Ultimate Weapon",294853
"2021-05-01 17:20","SQUARE ENIX MUSIC","Emil / Sacrifice",207213
"2021-05-01 17:25","Keiichi Okabe","Pascal",287000
"2021-05-01 17:26","Keiichi Okabe","The Color of Depression",54250
"2021-05-01 17:29","SQUARE ENIX MUSIC","Dispossession - Pluck Ver.",177066
"2021-05-01 17:31","Keiichi Okabe","Mourning",119003
"2021-05-01 17:35","Keigo Hoashi","Treasured Times",226506
"2021-05-01 17:39","SQUARE ENIX MUSIC","Temple of Drifting Sands",242480
"2021-05-01 17:45","Keigo Hoashi","Amusement Park",379066
"2021-05-01 17:49","SQUARE ENIX MUSIC","Grandma",220253
"2021-05-01 17:51","SQUARE ENIX MUSIC","Yonah - Pluck Ver. 1",158760
"2021-05-01 18:06","Keigo Hoashi","Alien Manifestation",387426
"2021-05-01 18:13","SQUARE ENIX MUSIC","Ashes of Dreams / Aratanaru - JP Version",388706
"2021-05-01 18:19","Keiichi Okabe","City Ruins (Shade)",361346
"2021-05-01 18:22","SQUARE ENIX MUSIC","The Lost Forest",178333
"2021-05-01 18:28","Keigo Hoashi","Dark Colossus (Kaiju)",366413
"2021-05-01 18:28","Keigo Hoashi","Rebirth & Hope",37093
"2021-05-01 18:31","SQUARE ENIX MUSIC","Blu-bird",160333
"2021-05-01 18:33","SQUARE ENIX MUSIC","City of Commerce",137733
"2021-05-01 18:39","Keigo Hoashi","The Sound of the End",326373
"2021-05-01 18:42","Keigo Hoashi","Faltering Prayer (Dawn Breeze)",192133
"2021-05-01 18:44","SQUARE ENIX MUSIC","The Prestigious Mask",145960
"2021-05-01 18:49","Keigo Hoashi","Vague Hope (Spring Rain)",280440
"2021-05-01 18:50","Keigo Hoashi","Broken Heart",30400
"2021-05-01 18:50","SQUARE ENIX MUSIC","Ashes of Dreams / Nuadhaich - GER Version",2800
"2021-05-01 18:53","SQUARE ENIX MUSIC","Song of the Ancients / Popola",184013
"2021-05-01 18:53","SQUARE ENIX MUSIC","Shadowlord",3856
"2021-05-01 18:58","SQUARE ENIX MUSIC","The Incomplete Stone",281573
"2021-05-01 19:00","SQUARE ENIX MUSIC","Song of the Ancients / Hollow Dreams",161346
"2021-05-01 19:03","SQUARE ENIX MUSIC","Yonah - Strings Ver.",186160
"2021-05-01 19:08","Keigo Hoashi","Emil (Despair)",286960
"2021-05-01 19:09","SQUARE ENIX MUSIC","Shadowlord's Castle / Roar",65010
"2021-05-02 03:28","ONE OK ROCK","Renegades - Japanese Version",442296
"2021-05-02 03:33","Official HIGE DANdism","Itan na star",288066
"2021-05-02 03:37","ONE OK ROCK","Mighty Long Fall",243120
"2021-05-02 03:41","Beyoncé","Love On Top",267413
"2021-05-02 03:45","Nobuo Uematsu","Don't Be Afraid (Final Fantasy VIII)",225266
"2021-05-02 03:48","Ed Sheeran","Lego House",185093
"2021-05-02 03:52","Official HIGE DANdism","Pretender - Acoustic Ver.",223840
"2021-05-02 03:55","ONE OK ROCK","Change",174627
"2021-05-02 03:58","Lukas Graham","Love Someone",205463
"2021-05-02 04:03","Taylor Swift","The Story Of Us",266480
"2021-05-02 04:07","Masashi Hamauzu","Blinded by Light (From ""Final Fantasy XIII"")",253546
"2021-05-02 04:11","Taylor Swift","Jump Then Fall (Taylor’s Version)",237580
"2021-05-02 04:15","Taylor Swift","Love Story (Taylor’s Version)",235766
"2021-05-02 04:17","Opetaia Foa'i","We Know The Way",141413
"2021-05-02 04:21","The Band Perry","If I Die Young",222773
"2021-05-02 04:25","Taylor Swift","my tears ricochet",255893
"2021-05-02 04:29","Truc Nhan","Sáng Mắt Chưa",208117
"2021-05-02 04:33","The Weeknd","I Feel It Coming",269186
"2021-05-02 04:37","Jason Mraz","I'm Yours",242186
"2021-05-02 04:41","ヨルシカ","言って。",242182
"2021-05-02 04:44","RADWIMPS","Grand Escape (Movie Edit) [feat. Toko Miura]",188066
"2021-05-02 04:50","Hikaru Utada","光",308986
"2021-05-02 05:02","Imagine Dragons","Demons",177506
"2021-05-02 05:05","Charlie Puth","Done for Me (feat. Kehlani)",180493
"2021-05-02 05:10","Taylor Swift","Hey Stephen (Taylor’s Version)",254254
"2021-05-02 05:13","YOASOBI","ハルジオン",198000
"2021-05-02 05:14","Ed Sheeran","Hearts Don't Break Around Here",35945
"2021-05-02 05:14","Imagine Dragons","Demons",1230
"2021-05-02 05:14","Charlie Puth","Done for Me (feat. Kehlani)",840
"2021-05-02 05:14","YOASOBI","ハルジオン",990
"2021-05-02 05:14","Taylor Swift","Hey Stephen (Taylor’s Version)",1210
"2021-05-02 05:17","Charlie Puth","Done for Me (feat. Kehlani)",180493
"2021-05-02 05:21","Taylor Swift","Hey Stephen (Taylor’s Version)",254254
"2021-05-02 05:26","YOASOBI","ハルジオン",198000
"2021-05-02 05:30","Ed Sheeran","Hearts Don't Break Around Here",248413
"2021-05-02 05:33","Ed Sheeran","Beautiful People (feat. Khalid)",197866
"2021-05-02 08:27","Nobuo Uematsu","Battle Medley - FFRK Ver.arrange",348632
"2021-05-02 08:30","ONE OK ROCK","Mighty Long Fall",177335
"2021-05-02 08:34","Ed Sheeran","Perfect Symphony (Ed Sheeran & Andrea Bocelli)",265363
"2021-05-02 08:38","Taylor Swift","The Man",190360
"2021-05-02 08:42","Aretha Franklin","I Will Survive (The Aretha Version)",271506
"2021-05-02 08:46","Yoko Shimomura","Stand Your Ground",209466
"2021-05-02 08:51","RADWIMPS","NEVER EVER ENDER",332186
"2021-05-02 08:56","Nobuo Uematsu","Tifa's Theme: Piano Collections Version (From ""Final Fantasy VII"") [For Piano Solo]",294101
"2021-05-02 08:59","Sam Smith","Palace",187156
"2021-05-02 09:03","Little Mix","Salute",236013
"2021-05-02 09:07","Sugarland","Bigger",205573
"2021-05-02 09:10","Troye Sivan","EASE",213705
"2021-05-02 09:14","Rag'n'Bone Man","As You Are",228520
"2021-05-02 09:18","ONE OK ROCK","Taking Off",218053
"2021-05-02 09:22","Ed Sheeran","Hearts Don't Break Around Here",248413
"2021-05-02 09:26","Taylor Swift","dorothea",225880
"2021-05-02 09:29","Liam Payne","Strip That Down (feat. Quavo)",202061
"2021-05-02 09:34","ONE OK ROCK","The Beginning",292733
"2021-05-02 09:35","Taylor Swift","the last great american dynasty",1840
"2021-05-02 09:35","Train","Hey, Soul Sister",39620
"2021-05-02 09:35","RADWIMPS","Celebration (Movie Edit) [feat. Toko Miura]",2439
"2021-05-02 09:35","Lin-Manuel Miranda","We Know The Way - Finale",1142
"2021-05-02 09:35","RADWIMPS","tazuna",561
"2021-05-02 09:35","Kelly Clarkson","Good Goes The Bye",1351
"2021-05-02 09:38","Yoko Shimomura","Valse di Fantastica",220213
"2021-05-02 09:41","James Bay","Us - Acoustic",181708
"2021-05-02 09:45","Taylor Swift","champagne problems",244000
"2021-05-02 09:50","Chris Brown","Go Crazy",176960
"2021-05-02 09:54","Irma","Where Do You Go",277133
"2021-05-02 09:58","Kenshi Yonezu","LOSER",243813
"2021-05-02 10:01","Harry Styles","Watermelon Sugar",174000
"2021-05-02 10:04","Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093
"2021-05-02 10:05","Nobuo Uematsu","Vamo' alla Flamenco (Final Fantasy IX)",4477
"2021-05-02 10:05","Imagine Dragons","Natural",1342
"2021-05-02 10:05","Taylor Swift","So It Goes...",1475
"2021-05-02 10:08","YOASOBI","怪物",206000
"2021-05-02 10:11","Ed Sheeran","Antisocial (with Travis Scott)",161746
"2021-05-02 10:14","Sam Smith","One Last Song",192922
"2021-05-02 10:19","Adele","When We Were Young",290900
"2021-05-02 10:22","lophiile","No Bus",184647
"2021-05-02 10:26","Taylor Swift","Shake It Off",219200
"2021-05-02 10:30","YOASOBI","たぶん",258666
"2021-05-02 10:35","Official HIGE DANdism","Yesterday",299164
"2021-05-02 10:38","Andrea Bocelli","Amo Soltanto Te",200747
"2021-05-02 10:42","RADWIMPS","Banzai Sensho",1287
"2021-05-02 10:42","Linkin Park","Battle Symphony",1139
"2021-05-02 10:42","Taylor Swift","Mine",1500
"2021-05-02 10:42","Taylor Swift","You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)",220839
"2021-05-02 10:42","Alessia Cara","How Far I'll Go - Alessia Cara Version",24196
"2021-05-02 10:43","Taylor Swift","Come Back...Be Here",15915
"2021-05-02 10:47","優里","ドライフラワー",285586
"2021-05-02 10:51","Sam Smith","Pray",221760
"2021-05-02 10:55","Kenshi Yonezu","パプリカ",202666
"2021-05-02 10:58","Taylor Swift","New Year’s Day",235466
"2021-05-02 11:02","Troye Sivan","BLUE",211816
"2021-05-02 11:07","Taylor Swift","coney island (feat. The National)",275320
"2021-05-02 11:11","Taylor Swift","Everything Has Changed",245413
"2021-05-02 11:15","Taylor Swift","Red",223093
"2021-05-02 11:18","Taylor Swift","Call It What You Want",203506
"2021-05-02 11:23","ONE OK ROCK","C.h.a.o.s.m.y.t.h.",318426
"2021-05-02 11:27","Macklemore","Thrift Shop (feat. Wanz)",235613
"2021-05-02 11:30","Taylor Swift","I Forgot That You Existed",170640
"2021-05-02 11:34","Charlie Puth","Up All Night",190106
"2021-05-02 11:39","Hikaru Utada","Simple And Clean",300760
"2021-05-02 11:42","Tones And I","Dance Monkey",209438
"2021-05-02 11:45","Khalid","Love Lies (with Normani)",114056
"2021-05-02 11:46","Khalid","Love Lies (with Normani)",88546
"2021-05-02 11:51","ヨルシカ","雲と幽霊",315483
"2021-05-02 11:56","Taylor Swift","Clean",271000
"2021-05-02 12:00","Mariah Carey","Hero",257733
"2021-05-02 12:04","Troye Sivan","LOST BOY",223794
"2021-05-02 12:07","Rag'n'Bone Man","As You Are",228520
"2021-05-02 12:11","Troye Sivan","WILD",219491
"2021-05-02 12:17","RADWIMPS","Weekly Shounen Jump",351920
"2021-05-02 12:20","Taylor Swift","Shake It Off",20438
"2021-05-02 12:20","Jeremy Zucker","comethru",181613
"2021-05-02 12:24","Taylor Swift","willow - moonlit witch version",208866
"2021-05-02 12:28","Irma","Hear Me Out",223253
"2021-05-02 12:32","ONE OK ROCK","Start Again",194253
"2021-05-02 12:32","RADWIMPS","IKIJIBIKI",8146
"2021-05-02 12:36","Hikaru Utada","誓い",277706
"2021-05-02 12:41","Motohiro Hata","Rain",293040
"2021-05-02 12:45","Nathan Pacheco","Perfect",246930
"2021-05-02 12:49","Taylor Swift","Lover",221306
"2021-05-02 12:50","Jason Mraz","Unlonely",26796
"2021-05-02 12:53","Shawn Mendes","Never Be Alone",215813
"2021-05-02 12:56","ONE OK ROCK","Change",174627
"2021-05-02 13:11","Panic! At The Disco","Into the Unknown - Panic! At The Disco Version",92928
"2021-05-02 13:14","ReN","We'll be fine - Acoustic Version",209030
"2021-05-02 13:17","ONE OK ROCK","The Way Back",182946
"2021-05-02 13:18","James Bay","Move Together",26103
"2021-05-02 13:26","Sam Smith","Fire On Fire - From ""Watership Down""",246735
"2021-05-02 13:30","Sam Smith","Pray",221595
"2021-05-02 13:33","ヨルシカ","ただ君に晴れ",198971
"2021-05-02 13:33","ONE OK ROCK","Clock Strikes",5217
"2021-05-02 13:34","ONE OK ROCK","Nothing Helps",17590
"2021-05-02 13:37","Darren Korb","Setting Sail, Coming Home (End Theme)",174874
"2021-05-02 13:41","Taylor Swift","The Best Day",245346
"2021-05-02 13:45","Taylor Swift","invisible string",252880
"2021-05-02 13:49","Usher","My Boo",223440
"2021-05-02 13:52","ONE OK ROCK","Deeper Deeper",216453
"2021-05-02 13:53","Train","Hey, Soul Sister",21984
"2021-05-02 13:53","Zac Efron","Rewrite The Stars",1320
"2021-05-02 13:53","RADWIMPS","Celebration (Movie Edit) [feat. Toko Miura]",750
"2021-05-02 13:57","The Weeknd","I Feel It Coming",269186
"2021-05-02 14:01","Taylor Swift","I Think He Knows",24390
"2021-05-02 14:01","RADWIMPS","Nakidashisodayo",1530
"2021-05-02 14:01","Reol","ちるちる",197053
"2021-05-02 14:05","Mandy Moore","I See the Light - From ""Tangled"" / Soundtrack Version",224240
"2021-05-02 14:08","Troye Sivan","My My My!",204726
"2021-05-02 14:12","Ed Sheeran","Shape of You - Acoustic",223573
"2021-05-02 14:16","Troye Sivan","HEAVEN",261114
"2021-05-02 14:17","ONE OK ROCK","Bon Voyage",25145
"2021-05-02 14:22","Ed Sheeran","Afire Love",314280
"2021-05-02 14:27","FictionJunction","from the edge",278655
"2021-05-02 14:30","A Great Big World","Already Home",230186
"2021-05-02 14:34","Taylor Swift","Delicate - Sawyr And Ryan Tedder Mix",184281
"2021-05-02 14:36","Adam Lambert","Feel Something",178432
"2021-05-02 14:41","Tracy Chapman","Fast Car",296800
"2021-05-02 14:45","Macklemore","Good Old Days (feat. Kesha)",240506
"2021-05-02 14:49","Ed Sheeran","I Don't Care (with Justin Bieber)",219946
"2021-05-02 14:54","Ed Sheeran","Bloodstream",300253
"2021-05-02 14:55","Little Mix","Salute",22006
"2021-05-02 14:58","Taylor Swift","Love Story (Taylor’s Version)",235766
"2021-05-02 15:04","Aimer","茜さす",330253
"2021-05-02 15:08","Bruno Mars","Leave The Door Open",242096
"2021-05-02 15:11","YOASOBI","ハルジオン",198000
"2021-05-02 15:15","Ed Sheeran","South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix",195924
"2021-05-02 15:19","Eminem","Mockingbird",250760
"2021-05-02 15:19","Linkin Park","Waiting for the End",2070
"2021-05-02 15:19","Ed Sheeran","South of the Border (feat. Camila Cabello & Cardi B)",6379
"2021-05-02 15:24","ONE OK ROCK","The Beginning",292733
"2021-05-02 15:27","Shawn Mendes","Señorita",190960
"2021-05-02 15:30","Linkin Park","Heavy (feat. Kiiara)",169800
"2021-05-02 15:37","Sam Smith","I'm Not The Only One",1130
"2021-05-02 15:37","Kendrick Lamar","All The Stars (with SZA)",1510
"2021-05-02 15:37","Sam Smith","Restart",2280
"2021-05-02 15:37","Yoko Shimomura","Valse di Fantastica",720
"2021-05-02 15:37","Rita Ora","Your Song - Acoustic",50425
"2021-05-02 15:37","Official HIGE DANdism","Tell Me Baby",960
"2021-05-02 15:40","Taylor Swift","King Of My Heart",214320
"2021-05-02 15:44","Leona Lewis","Happy",242093
"2021-05-02 15:48","Linkin Park","Numb",185586
"2021-05-02 15:50","Sam Hunt","Body Like A Back Road",165386
"2021-05-02 15:54","Taylor Swift","willow",214706
"2021-05-02 15:58","Taylor Swift","Style",231000
"2021-05-02 16:02","Taylor Swift","New Year’s Day",235466
"2021-05-02 16:05","James Bay","Us - Acoustic",181708
"2021-05-02 16:08","RADWIMPS","tazuna",205266
"2021-05-02 16:29","Kenshi Yonezu","春雷",127404
"2021-05-03 09:03","Nicki Minaj","Truffle Butter",184755
"2021-05-03 09:06","Ariana Grande","7 rings",178626
"2021-05-03 09:09","City Girls","Twerk (feat. Cardi B)",166476
"2021-05-03 09:09","Britney Spears","Work Bitch",17183
"2021-05-03 09:12","Cardi B","Money",183527
"2021-05-03 09:12","Cardi B","She Bad",14505
"2021-05-03 09:16","Britney Spears","Gimme More",251240
"2021-05-03 09:19","Nicki Minaj","Yikes",156881
"2021-05-03 09:19","Ashnikko","Daisy",5850
"2021-05-03 09:19","Megan Thee Stallion","Girls in the Hood",2332
"2021-05-03 09:23","Doja Cat","Say So",237893
"2021-05-03 09:26","Nicki Minaj","Super Bass",200013
"2021-05-03 09:31","Nicki Minaj","Anaconda",260240
"2021-05-03 09:34","Beyoncé","7/11",213506
"2021-05-03 09:36","Nelly Furtado","Promiscuous",2813
"2021-05-03 09:36","Latto","Step It Up",71041
"2021-05-03 09:39","Nicki Minaj","Starships",210626
"2021-05-03 09:40","Iggy Azalea","Kream (feat. Tyga)",65728
"2021-05-03 09:40","Iggy Azalea","Brazil",8133
"2021-05-03 09:44","Beyoncé","Formation",206080
"2021-05-03 09:47","Beyoncé","Sweet Dreams",207480
"2021-05-03 09:51","Britney Spears","Toxic",198800
"2021-05-03 09:55","Rihanna","S&M",243533
"2021-05-03 09:58","Ariana Grande","Everyday",194840
"2021-05-03 10:01","Iggy Azalea","Black Widow",209423
"2021-05-03 10:03","Saweetie","My Type",126446
"2021-05-03 10:06","Megan Thee Stallion","Savage",155497
"2021-05-03 10:06","Saweetie","Tap In",21443
"2021-05-03 10:06","Megan Thee Stallion","Captain Hook",1289
"2021-05-03 10:07","City Girls","Pussy Talk",1618
"2021-05-03 10:07","City Girls","Jobs",1062
"2021-05-03 10:07","Doja Cat","Boss Bitch",13166
"2021-05-03 10:10","Rihanna","Work",219320
"2021-05-03 10:14","Tinashe","2 On (feat. ScHoolboy Q)",227000
"2021-05-03 10:15","Megan Thee Stallion","Cry Baby (feat. DaBaby)",60302
"2021-05-03 10:16","Ciara","One, Two Step (feat. Missy Elliott)",12904
"2021-05-03 10:20","ONE OK ROCK","Renegades - Japanese Version",244538
"2021-05-03 10:23","Troye Sivan","YOUTH",185194
"2021-05-03 10:26","Aimer","カタオモイ",207360
"2021-05-03 10:30","Bruno Mars","That's What I Like",206693
"2021-05-03 10:34","Ed Sheeran","Perfect Symphony (Ed Sheeran & Andrea Bocelli)",265363
"2021-05-03 10:37","Maroon 5","Memories",189486
"2021-05-03 10:41","Adele","Rolling in the Deep",228093
"2021-05-03 10:47","Harry Styles","Sign of the Times",340706
"2021-05-03 10:50","FLETCHER","War Paint",228289
"2021-05-03 10:55","Toni Braxton","Un-Break My Heart",270333
"2021-05-03 10:59","Alicia Keys","No One - Acoustic",259569
"2021-05-03 11:03","Taylor Swift","Death By A Thousand Cuts",198533
"2021-05-03 11:06","Rita Ora","Your Song",180757
"2021-05-03 11:09","YOASOBI","ハルジオン",198000
"2021-05-03 11:13","Ed Sheeran","Best Part of Me (feat. YEBBA)",243266
"2021-05-03 11:17","Troye Sivan","FOOLS",220402
"2021-05-03 11:19","Taylor Swift","It’s Nice To Have A Friend",150440
"2021-05-03 11:23","RADWIMPS","Saihate Aini",1489
"2021-05-03 11:23","Rita Ora","Your Song - Acoustic",6259
"2021-05-03 11:23","Ed Sheeran","Don't",219840
"2021-05-03 11:27","Taylor Swift","Fearless (Taylor’s Version)",241591
"2021-05-03 11:31","Taylor Swift","The Archer",211240
"2021-05-03 11:33","Jason Mraz","Have It All",145693
"2021-05-03 14:12","Kenshi Yonezu","春雷",161727
"2021-05-03 14:16","Justin Bieber","Intentions (feat. Quavo)",212866
"2021-05-03 14:21","Ed Sheeran","Eraser",227426
"2021-05-03 14:25","Jason Mraz","Have It All",226098
"2021-05-03 14:28","ONE OK ROCK","Wasted Nights",224746
"2021-05-03 14:32","Ed Sheeran","Remember The Name (feat. Eminem & 50 Cent)",207760
"2021-05-03 14:35","Harry Styles","Watermelon Sugar",174000
"2021-05-03 14:38","Sam Smith","Palace",187156
"2021-05-03 14:42","Taylor Swift","Red",223093
"2021-05-03 14:48","RADWIMPS","Sparkle - Original Version",410213
"2021-05-03 14:52","Twenty One Pilots","Stressed Out",202333
"2021-05-03 14:55","Taylor Swift","All You Had To Do Was Stay",193293
"2021-05-03 14:58","Taylor Swift","Only The Young - Featured in Miss Americana",157507
"2021-05-03 15:02","Taylor Swift","You Belong With Me",232120
"2021-05-03 15:06","Ed Sheeran","How Would You Feel (Paean)",280533
"2021-05-03 15:10","Sam Smith","Say It First",247554
"2021-05-03 15:14","Taylor Swift","Wildest Dreams",220440
"2021-05-03 15:18","Taylor Swift","Starlight",220600
"2021-05-03 15:22","ヨルシカ","だから僕は音楽を辞めた",242912
"2021-05-03 15:26","JGKiD (Da LAB)","Bài Ka Tuổi Trẻ (feat. Vũ Bùi Thu Thủy, Linh Cáo & Mel G)",229681
"2021-05-03 15:29","Yoko Shimomura","Stand Your Ground",209466
"2021-05-03 15:45","Taylor Swift","...Ready For It? - BloodPop® Remix",189508
"2021-05-03 15:49","Justin Timberlake","Say Something (feat. Chris Stapleton)",850
"2021-05-03 15:49","Nobuo Uematsu","Don't Be Afraid (Final Fantasy VIII)",7250
"2021-05-03 15:49","Ne-Yo","One In A Million",17696
"2021-05-03 15:49","Taylor Swift","Lover - Live From Paris",1060
"2021-05-03 15:49","Taylor Swift","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)",189495
"2021-05-03 15:55","Keiichi Okabe","City Ruins (Shade)",361346
"2021-05-03 16:01","Keiichi Okabe","Weight of the World Nouveau - Emi Evans - FR Version",347426
"2021-05-03 16:06","Keigo Hoashi","Forest Kingdom",323076
"2021-05-03 16:13","Keigo Hoashi","Forest Kingdom",28957
"2021-05-03 16:17","SQUARE ENIX MUSIC","Grandma",220253
"2021-05-03 16:20","SQUARE ENIX MUSIC","Hills of Radiant Winds",173426
"2021-05-03 16:25","Keiichi Okabe","Weight of the World the End of YoRHa",339040
"2021-05-03 16:33","Keiichi Okabe","Wretched Weaponry",424533
"2021-05-03 16:39","Keiichi Okabe","Peaceful Sleep",410520
"2021-05-03 16:45","SQUARE ENIX MUSIC","Cold Steel Coffin",150790
"2021-05-04 01:13","SQUARE ENIX MUSIC","Cold Steel Coffin",55683
"2021-05-04 01:14","Justin Timberlake","Say Something (feat. Chris Stapleton)",990
"2021-05-04 01:14","Céline Dion","Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4830
"2021-05-04 01:14","James Bay","If You Ever Want To Be In Love",370
"2021-05-04 01:14","ONE OK ROCK","The Beginning",3430
"2021-05-04 01:14","SQUARE ENIX MUSIC","Emil / Sacrifice",15197
"2021-05-04 01:14","Ed Sheeran","I Don't Want Your Money (feat. H.E.R.)",4290
"2021-05-04 01:14","Kenshi Yonezu","灰色と青 ( + 菅田将暉 )",290
"2021-05-04 01:14","Imagine Dragons","Whatever It Takes",310
"2021-05-04 01:21","Keiichi Okabe","Peaceful Sleep",410520
"2021-05-04 01:25","SQUARE ENIX MUSIC","Ashes of Dreams / Nouveau - FR Version",13280
"2021-05-04 01:25","Keiichi Okabe","Voice of no Return",231840
"2021-05-04 03:04","YOASOBI","たぶん",258666
"2021-05-04 03:09","ONE OK ROCK","Nothing Helps",286066
"2021-05-04 03:13","Black Eyed Peas","Where Is The Love?",272533
"2021-05-04 03:18","James Bay","Move Together",275493
"2021-05-04 03:23","Taylor Swift","Clean",271000
"2021-05-04 03:27","James Bay","Let It Go",260533
"2021-05-04 03:31","LiSA","ADAMAS",225000
"2021-05-04 03:34","Taylor Swift","the 1",210251
"2021-05-04 03:37","Maroon 5","Wake Up Call",201306
